Ank,-2.02,-9.28,-1.89
Hip,2.34,-9.69,0.59
Kne,-1.41,-9.94,-0.73
Ank,-2.02,-9.28,-1.89
Hip,2.34,-9.69,0.59
Kne,-1.41,-9.94,-0.73
Ank,-2.37,-9.69,-1.23
Hip,2.34,-9.69,0.59
Kne,-1.41,-9.94,-0.73
Ank,-2.37,-9.69,-1.23
Hip,2.34,-9.69,0.59
Kne,-1.41,-9.94,-0.73
Ank,-2.37,-9.69,-1.23
Hip,1.94,-10.11,0.78
Kne,-1.48,-10.13,-0.63
Ank,-2.37,-9.69,-1.23
Hip,1.94,-10.11,0.78
Kne,-1.48,-10.13,-0.63
Ank,-2.27,-9.87,-1.15
Hip,1.94,-10.11,0.78
Kne,-1.48,-10.13,-0.63
Ank,-2.27,-9.87,-1.15
Hip,1.94,-10.11,0.78
Kne,-1.48,-10.13,-0.63
Ank,-2.27,-9.87,-1.15
Hip,2.04,-10.4,1.19
Kne,-1.48,-10.37,-0.56
Ank,-2.27,-9.87,-1.15
Hip,2.04,-10.4,1.19
Kne,-1.48,-10.37,-0.56
Ank,-1.92,-10.28,-0.63
Hip,2.04,-10.4,1.19
Kne,-1.48,-10.37,-0.56
Ank,-1.92,-10.28,-0.63
Hip,2.04,-10.4,1.19
Kne,-1.48,-10.37,-0.56
Ank,-1.92,-10.28,-0.63
Hip,1.93,-11.01,2.01
Kne,-2.02,-10.65,-0.23
Ank,-1.92,-10.28,-0.63
Hip,1.93,-11.01,2.01
Kne,-2.02,-10.65,-0.23
Ank,-1.45,-11.3,0.82
Hip,1.93,-11.01,2.01
Kne,-2.02,-10.65,-0.23
Ank,-1.45,-11.3,0.82
Hip,1.93,-11.01,2.01
Kne,-2.02,-10.65,-0.23
Ank,-1.45,-11.3,0.82
Hip,-1.84,-9.88,1.33
Kne,-14.48,-6.01,0.05
Ank,-1.45,-11.3,0.82
Hip,-1.84,-9.88,1.33
Kne,-14.48,-6.01,0.05
Ank,-2.94,-11.37,2.38
Hip,-1.84,-9.88,1.33
Kne,-14.48,-6.01,0.05
Ank,-2.94,-11.37,2.38
Hip,-1.84,-9.88,1.33
Kne,-14.48,-6.01,0.05
Ank,-2.94,-11.37,2.38
Hip,7.81,-8.57,1.09
Kne,-9.41,-9.1,1.33
Ank,-2.94,-11.37,2.38
Hip,7.81,-8.57,1.09
Kne,-9.41,-9.1,1.33
Ank,-3.99,-9.61,1.91
Hip,7.81,-8.57,1.09
Kne,-9.41,-9.1,1.33
Ank,-3.99,-9.61,1.91
Hip,7.81,-8.57,1.09
Kne,-9.41,-9.1,1.33
Ank,-3.99,-9.61,1.91
Hip,4.09,-9.18,0.88
Kne,-7.79,-9.51,2.51
Ank,-3.99,-9.61,1.91
Hip,4.09,-9.18,0.88
Kne,-7.79,-9.51,2.51
Ank,-0.66,-9.77,0.29
Hip,4.09,-9.18,0.88
Kne,-7.79,-9.51,2.51
Ank,-0.66,-9.77,0.29
Hip,4.09,-9.18,0.88
Kne,-7.79,-9.51,2.51
Ank,-0.66,-9.77,0.29
Hip,4.05,-8.66,0.04
Kne,-7.69,-9.43,-0.82
Ank,-0.66,-9.77,0.29
Hip,4.05,-8.66,0.04
Kne,-7.69,-9.43,-0.82
Ank,-0.65,-8.12,-0.81
Hip,4.05,-8.66,0.04
Kne,-7.69,-9.43,-0.82
Ank,-0.65,-8.12,-0.81
Hip,4.05,-8.66,0.04
Kne,-7.69,-9.43,-0.82
Ank,-0.65,-8.12,-0.81
Hip,7.94,-7.08,-0.37
Kne,-6.48,-11.62,-1.54
Ank,-0.65,-8.12,-0.81
Hip,7.94,-7.08,-0.37
Kne,-6.48,-11.62,-1.54
Ank,0.2,-8.56,-0.49
Hip,7.94,-7.08,-0.37
Kne,-6.48,-11.62,-1.54
Ank,0.2,-8.56,-0.49
Hip,7.94,-7.08,-0.37
Kne,-6.48,-11.62,-1.54
Ank,0.2,-8.56,-0.49
Hip,7.14,-6.8,-0.08
Kne,-3.8,-10.31,-1.03
Ank,0.2,-8.56,-0.49
Hip,7.14,-6.8,-0.08
Kne,-3.8,-10.31,-1.03
Ank,0.3,-9.38,0.32
Hip,7.14,-6.8,-0.08
Kne,-3.8,-10.31,-1.03
Ank,0.3,-9.38,0.32
Hip,7.14,-6.8,-0.08
Kne,-3.8,-10.31,-1.03
Ank,0.3,-9.38,0.32
Hip,6.98,-6.25,0.52
Kne,-1.64,-10.13,-1.25
Ank,0.3,-9.38,0.32
Hip,6.98,-6.25,0.52
Kne,-1.64,-10.13,-1.25
Ank,0.13,-8.86,-0.44
Hip,6.98,-6.25,0.52
Kne,-1.64,-10.13,-1.25
Ank,0.13,-8.86,-0.44
Hip,6.98,-6.25,0.52
Kne,-1.64,-10.13,-1.25
Ank,0.13,-8.86,-0.44
Hip,6.45,-6.4,0.8
Kne,-0.06,-9.55,-1.2
Ank,0.13,-8.86,-0.44
Hip,6.45,-6.4,0.8
Kne,-0.06,-9.55,-1.2
Ank,0.27,-9.31,-0.42
Hip,6.45,-6.4,0.8
Kne,-0.06,-9.55,-1.2
Ank,0.27,-9.31,-0.42
Hip,6.45,-6.4,0.8
Kne,-0.06,-9.55,-1.2
Ank,0.27,-9.31,-0.42
Hip,6.7,-6.08,0.17
Kne,0.44,-8.54,-0.7
Ank,0.27,-9.31,-0.42
Hip,6.7,-6.08,0.17
Kne,0.44,-8.54,-0.7
Ank,0.21,-9.21,-0.45
Hip,6.7,-6.08,0.17
Kne,0.44,-8.54,-0.7
Ank,0.21,-9.21,-0.45
Hip,6.7,-6.08,0.17
Kne,0.44,-8.54,-0.7
Ank,0.21,-9.21,-0.45
Hip,4.76,-6.94,0.06
Kne,2.78,-7.28,-1.84
Ank,0.21,-9.21,-0.45
Hip,4.76,-6.94,0.06
Kne,2.78,-7.28,-1.84
Ank,0.76,-9.34,0.31
Hip,4.76,-6.94,0.06
Kne,2.78,-7.28,-1.84
Ank,0.76,-9.34,0.31
Hip,4.76,-6.94,0.06
Kne,2.78,-7.28,-1.84
Ank,0.76,-9.34,0.31
Hip,6.16,-6.31,0.4
Kne,5.85,-7.6,-1.27
Ank,0.76,-9.34,0.31
Hip,6.16,-6.31,0.4
Kne,5.85,-7.6,-1.27
Ank,1.14,-9.55,-1.35
Hip,6.16,-6.31,0.4
Kne,5.85,-7.6,-1.27
Ank,1.14,-9.55,-1.35
Hip,6.16,-6.31,0.4
Kne,5.85,-7.6,-1.27
Ank,1.14,-9.55,-1.35
Hip,5.09,-7.99,0.38
Kne,8.69,-8.96,-1.1
Ank,1.14,-9.55,-1.35
Hip,5.09,-7.99,0.38
Kne,8.69,-8.96,-1.1
Ank,1.9,-10.29,-0.76
Hip,5.09,-7.99,0.38
Kne,8.69,-8.96,-1.1
Ank,1.9,-10.29,-0.76
Hip,5.09,-7.99,0.38
Kne,8.69,-8.96,-1.1
Ank,1.9,-10.29,-0.76
Hip,3.42,-10.5,0.3
Kne,-6.94,-12.21,1
Ank,1.9,-10.29,-0.76
Hip,3.42,-10.5,0.3
Kne,-6.94,-12.21,1
Ank,0.24,-9.58,0.33
Hip,3.42,-10.5,0.3
Kne,-6.94,-12.21,1
Ank,0.24,-9.58,0.33
Hip,3.42,-10.5,0.3
Kne,-6.94,-12.21,1
Ank,0.24,-9.58,0.33
Hip,8.31,-9.69,1.5
Kne,-0.7,-11,-1.47
Ank,0.24,-9.58,0.33
Hip,8.31,-9.69,1.5
Kne,-0.7,-11,-1.47
Ank,-1.1,-10.54,-1.44
Hip,8.31,-9.69,1.5
Kne,-0.7,-11,-1.47
Ank,-1.1,-10.54,-1.44
Hip,8.31,-9.69,1.5
Kne,-0.7,-11,-1.47
Ank,-1.1,-10.54,-1.44
Hip,-0.32,-11.49,1.94
Kne,-1.1,-11.86,-0.19
Ank,-1.1,-10.54,-1.44
Hip,-0.32,-11.49,1.94
Kne,-1.1,-11.86,-0.19
Ank,-2.23,-10.25,-1.31
Hip,-0.32,-11.49,1.94
Kne,-1.1,-11.86,-0.19
Ank,-2.23,-10.25,-1.31
Hip,-0.32,-11.49,1.94
Kne,-1.1,-11.86,-0.19
Ank,-2.23,-10.25,-1.31
Hip,2.54,-12.42,2.79
Kne,-1.29,-10.84,-0.73
Ank,-2.23,-10.25,-1.31
Hip,2.54,-12.42,2.79
Kne,-1.29,-10.84,-0.73
Ank,-4.8,-11.23,-0.74
Hip,2.54,-12.42,2.79
Kne,-1.29,-10.84,-0.73
Ank,-4.8,-11.23,-0.74
Hip,2.54,-12.42,2.79
Kne,-1.29,-10.84,-0.73
Ank,-4.8,-11.23,-0.74
Hip,0.95,-11.46,-0.26
Kne,-1.26,-10.72,-0.35
Ank,-4.8,-11.23,-0.74
Hip,0.95,-11.46,-0.26
Kne,-1.26,-10.72,-0.35
Ank,-3.45,-10.74,-2.3
Hip,0.95,-11.46,-0.26
Kne,-1.26,-10.72,-0.35
Ank,-3.45,-10.74,-2.3
Hip,0.95,-11.46,-0.26
Kne,-1.26,-10.72,-0.35
Ank,-3.45,-10.74,-2.3
Hip,3.6,-9.91,-0.82
Kne,-1.55,-10.2,-0.62
Ank,-3.45,-10.74,-2.3
Hip,3.6,-9.91,-0.82
Kne,-1.55,-10.2,-0.62
Ank,-0.78,-9.85,-2.54
Hip,3.6,-9.91,-0.82
Kne,-1.55,-10.2,-0.62
Ank,-0.78,-9.85,-2.54
Hip,3.6,-9.91,-0.82
Kne,-1.55,-10.2,-0.62
Ank,-0.78,-9.85,-2.54
Hip,3.13,-9.86,-0.83
Kne,-1.5,-10,-0.74
Ank,-0.78,-9.85,-2.54
Hip,3.13,-9.86,-0.83
Kne,-1.5,-10,-0.74
Ank,1.4,-9.69,-3.24
Hip,3.13,-9.86,-0.83
Kne,-1.5,-10,-0.74
Ank,1.4,-9.69,-3.24
Hip,3.13,-9.86,-0.83
Kne,-1.5,-10,-0.74
Ank,1.4,-9.69,-3.24
Hip,6.25,-8.21,-1.37
Kne,-1.77,-9.79,-0.75
Ank,1.4,-9.69,-3.24
Hip,6.25,-8.21,-1.37
Kne,-1.77,-9.79,-0.75
Ank,1.86,-8.97,-3.52
Hip,6.25,-8.21,-1.37
Kne,-1.77,-9.79,-0.75
Ank,1.86,-8.97,-3.52
Hip,6.25,-8.21,-1.37
Kne,-1.77,-9.79,-0.75
Ank,1.86,-8.97,-3.52
Hip,4.86,-8.19,-0.41
Kne,-1.63,-9.69,-0.93
Ank,1.86,-8.97,-3.52
Hip,4.86,-8.19,-0.41
Kne,-1.63,-9.69,-0.93
Ank,-0.52,-9.2,-2.71
Hip,4.86,-8.19,-0.41
Kne,-1.63,-9.69,-0.93
Ank,-0.52,-9.2,-2.71
Hip,4.86,-8.19,-0.41
Kne,-1.63,-9.69,-0.93
Ank,-0.52,-9.2,-2.71
Hip,3.78,-9.04,-0.05
Kne,-1.64,-9.76,-0.92
Ank,-0.52,-9.2,-2.71
Hip,3.78,-9.04,-0.05
Kne,-1.64,-9.76,-0.92
Ank,-2.1,-9.58,-2.14
Hip,3.78,-9.04,-0.05
Kne,-1.64,-9.76,-0.92
Ank,-2.1,-9.58,-2.14
Hip,3.78,-9.04,-0.05
Kne,-1.64,-9.76,-0.92
Ank,-2.1,-9.58,-2.14
Hip,4.07,-9.1,-0.24
Kne,-1.7,-9.77,-0.91
Ank,-2.1,-9.58,-2.14
Hip,4.07,-9.1,-0.24
Kne,-1.7,-9.77,-0.91
Ank,-1.25,-9.49,-2.44
Hip,4.07,-9.1,-0.24
Kne,-1.7,-9.77,-0.91
Ank,-1.25,-9.49,-2.44
Hip,4.07,-9.1,-0.24
Kne,-1.7,-9.77,-0.91
Ank,-1.25,-9.49,-2.44
Hip,3.69,-9.17,-0.48
Kne,-1.64,-9.84,-0.83
Ank,-1.25,-9.49,-2.44
Hip,3.69,-9.17,-0.48
Kne,-1.64,-9.84,-0.83
Ank,-0.63,-9.38,-2.89
Hip,3.69,-9.17,-0.48
Kne,-1.64,-9.84,-0.83
Ank,-0.63,-9.38,-2.89
Hip,3.69,-9.17,-0.48
Kne,-1.64,-9.84,-0.83
Ank,-0.63,-9.38,-2.89
Hip,3.94,-9.31,-0.42
Kne,-1.56,-9.84,-0.84
Ank,-0.63,-9.38,-2.89
Hip,3.94,-9.31,-0.42
Kne,-1.56,-9.84,-0.84
Ank,-0.26,-9.45,-3.07
Hip,3.94,-9.31,-0.42
Kne,-1.56,-9.84,-0.84
Ank,-0.26,-9.45,-3.07
Hip,3.94,-9.31,-0.42
Kne,-1.56,-9.84,-0.84
Ank,-0.26,-9.45,-3.07
Hip,5.35,-8.86,-0.96
Kne,-1.67,-9.87,-0.83
Ank,-0.26,-9.45,-3.07
Hip,5.35,-8.86,-0.96
Kne,-1.67,-9.87,-0.83
Ank,0.46,-9.47,-3.63
Hip,5.35,-8.86,-0.96
Kne,-1.67,-9.87,-0.83
Ank,0.46,-9.47,-3.63
Hip,5.35,-8.86,-0.96
Kne,-1.67,-9.87,-0.83
Ank,0.46,-9.47,-3.63
Hip,4.61,-9.27,-0.78
Kne,-1.6,-9.94,-0.77
Ank,0.46,-9.47,-3.63
Hip,4.61,-9.27,-0.78
Kne,-1.6,-9.94,-0.77
Ank,-0.29,-9.41,-3.47
Hip,4.61,-9.27,-0.78
Kne,-1.6,-9.94,-0.77
Ank,-0.29,-9.41,-3.47
Hip,4.61,-9.27,-0.78
Kne,-1.6,-9.94,-0.77
Ank,-0.29,-9.41,-3.47
Hip,4.06,-9.14,-0.43
Kne,-1.62,-10.1,-0.63
Ank,-0.29,-9.41,-3.47
Hip,4.06,-9.14,-0.43
Kne,-1.62,-10.1,-0.63
Ank,-0.13,-9.05,-2.76
Hip,4.06,-9.14,-0.43
Kne,-1.62,-10.1,-0.63
Ank,-0.13,-9.05,-2.76
Hip,4.06,-9.14,-0.43
Kne,-1.62,-10.1,-0.63
Ank,-0.13,-9.05,-2.76
Hip,3.5,-9.62,0.44
Kne,-1.49,-10.29,-0.61
Ank,-0.13,-9.05,-2.76
Hip,3.5,-9.62,0.44
Kne,-1.49,-10.29,-0.61
Ank,0.8,-9.87,-1.28
Hip,3.5,-9.62,0.44
Kne,-1.49,-10.29,-0.61
Ank,0.8,-9.87,-1.28
Hip,3.5,-9.62,0.44
Kne,-1.49,-10.29,-0.61
Ank,0.8,-9.87,-1.28
Hip,5.8,-9.42,2.34
Kne,-1.56,-10.13,-0.95
Ank,0.8,-9.87,-1.28
Hip,5.8,-9.42,2.34
Kne,-1.56,-10.13,-0.95
Ank,1.93,-10.71,-0.06
Hip,5.8,-9.42,2.34
Kne,-1.56,-10.13,-0.95
Ank,1.93,-10.71,-0.06
Hip,5.8,-9.42,2.34
Kne,-1.56,-10.13,-0.95
Ank,1.93,-10.71,-0.06
Hip,5.1,-9.46,2.2
Kne,-1.7,-10.55,-0.59
Ank,1.93,-10.71,-0.06
Hip,5.1,-9.46,2.2
Kne,-1.7,-10.55,-0.59
Ank,1.57,-11.56,0.27
Hip,5.1,-9.46,2.2
Kne,-1.7,-10.55,-0.59
Ank,1.57,-11.56,0.27
Hip,5.1,-9.46,2.2
Kne,-1.7,-10.55,-0.59
Ank,1.57,-11.56,0.27
Hip,2.3,-9.77,1.05
Kne,-2.9,-10.56,-0.26
Ank,1.57,-11.56,0.27
Hip,2.3,-9.77,1.05
Kne,-2.9,-10.56,-0.26
Ank,-0.69,-10.4,1.02
Hip,2.3,-9.77,1.05
Kne,-2.9,-10.56,-0.26
Ank,-0.69,-10.4,1.02
Hip,2.3,-9.77,1.05
Kne,-2.9,-10.56,-0.26
Ank,-0.69,-10.4,1.02
Hip,3.69,-8.02,1.08
Kne,-8.48,-6.56,1.52
Ank,-0.69,-10.4,1.02
Hip,3.69,-8.02,1.08
Kne,-8.48,-6.56,1.52
Ank,-2.25,-9.42,1.65
Hip,3.69,-8.02,1.08
Kne,-8.48,-6.56,1.52
Ank,-2.25,-9.42,1.65
Hip,3.69,-8.02,1.08
Kne,-8.48,-6.56,1.52
Ank,-2.25,-9.42,1.65
Hip,8.32,-6.49,-1.13
Kne,-6.62,-8.55,4.31
Ank,-2.25,-9.42,1.65
Hip,8.32,-6.49,-1.13
Kne,-6.62,-8.55,4.31
Ank,-2.58,-9.46,1.98
Hip,8.32,-6.49,-1.13
Kne,-6.62,-8.55,4.31
Ank,-2.58,-9.46,1.98
Hip,8.32,-6.49,-1.13
Kne,-6.62,-8.55,4.31
Ank,-2.58,-9.46,1.98
Hip,5.37,-6.87,-2.17
Kne,-2.77,-4.6,3.31
Ank,-2.58,-9.46,1.98
Hip,5.37,-6.87,-2.17
Kne,-2.77,-4.6,3.31
Ank,0.11,-8.49,-1.09
Hip,5.37,-6.87,-2.17
Kne,-2.77,-4.6,3.31
Ank,0.11,-8.49,-1.09
Hip,5.37,-6.87,-2.17
Kne,-2.77,-4.6,3.31
Ank,0.11,-8.49,-1.09
Hip,4.34,-4.79,-1.52
Kne,6.03,-15.07,-8.14
Ank,0.11,-8.49,-1.09
Hip,4.34,-4.79,-1.52
Kne,6.03,-15.07,-8.14
Ank,2.42,-6.45,-2.86
Hip,4.34,-4.79,-1.52
Kne,6.03,-15.07,-8.14
Ank,2.42,-6.45,-2.86
Hip,4.34,-4.79,-1.52
Kne,6.03,-15.07,-8.14
Ank,2.42,-6.45,-2.86
Hip,9.29,-7.21,4.21
Kne,2.43,-12.46,-5.1
Ank,2.42,-6.45,-2.86
Hip,9.29,-7.21,4.21
Kne,2.43,-12.46,-5.1
Ank,1.12,-8.91,-0.32
Hip,9.29,-7.21,4.21
Kne,2.43,-12.46,-5.1
Ank,1.12,-8.91,-0.32
Hip,9.29,-7.21,4.21
Kne,2.43,-12.46,-5.1
Ank,1.12,-8.91,-0.32
Hip,1.32,-11.32,4.78
Kne,-1.67,-9.89,-2.17
Ank,1.12,-8.91,-0.32
Hip,1.32,-11.32,4.78
Kne,-1.67,-9.89,-2.17
Ank,-1.77,-10.87,1.66
Hip,1.32,-11.32,4.78
Kne,-1.67,-9.89,-2.17
Ank,-1.77,-10.87,1.66
Hip,1.32,-11.32,4.78
Kne,-1.67,-9.89,-2.17
Ank,-1.77,-10.87,1.66
Hip,-0.11,-11.39,0.5
Kne,-1.78,-10.8,-0.24
Ank,-1.77,-10.87,1.66
Hip,-0.11,-11.39,0.5
Kne,-1.78,-10.8,-0.24
Ank,-5.91,-11.82,1.17
Hip,-0.11,-11.39,0.5
Kne,-1.78,-10.8,-0.24
Ank,-5.91,-11.82,1.17
Hip,-0.11,-11.39,0.5
Kne,-1.78,-10.8,-0.24
Ank,-5.91,-11.82,1.17
Hip,4.77,-9.47,0.06
Kne,-1.62,-10.74,0.07
Ank,-5.91,-11.82,1.17
Hip,4.77,-9.47,0.06
Kne,-1.62,-10.74,0.07
Ank,-2.4,-9.82,-0.56
Hip,4.77,-9.47,0.06
Kne,-1.62,-10.74,0.07
Ank,-2.4,-9.82,-0.56
Hip,4.77,-9.47,0.06
Kne,-1.62,-10.74,0.07
Ank,-2.4,-9.82,-0.56
Hip,0.64,-10.8,2.03
Kne,-1.67,-9.97,-0.77
Ank,-2.4,-9.82,-0.56
Hip,0.64,-10.8,2.03
Kne,-1.67,-9.97,-0.77
Ank,0.69,-9.75,-1.3
Hip,0.64,-10.8,2.03
Kne,-1.67,-9.97,-0.77
Ank,0.69,-9.75,-1.3
Hip,0.64,-10.8,2.03
Kne,-1.67,-9.97,-0.77
Ank,0.69,-9.75,-1.3
Hip,1.36,-9.45,2.25
Kne,-1.79,-9.63,-0.99
Ank,0.69,-9.75,-1.3
Hip,1.36,-9.45,2.25
Kne,-1.79,-9.63,-0.99
Ank,0.52,-9.74,0.34
Hip,1.36,-9.45,2.25
Kne,-1.79,-9.63,-0.99
Ank,0.52,-9.74,0.34
Hip,1.36,-9.45,2.25
Kne,-1.79,-9.63,-0.99
Ank,0.52,-9.74,0.34
Hip,4.08,-8.9,1.44
Kne,-1.85,-9.91,-0.58
Ank,0.52,-9.74,0.34
Hip,4.08,-8.9,1.44
Kne,-1.85,-9.91,-0.58
Ank,-0.61,-10.04,-0.01
Hip,4.08,-8.9,1.44
Kne,-1.85,-9.91,-0.58
Ank,-0.61,-10.04,-0.01
Hip,4.08,-8.9,1.44
Kne,-1.85,-9.91,-0.58
Ank,-0.61,-10.04,-0.01
Hip,2.13,-9.48,1.31
Kne,-1.83,-9.9,-0.59
Ank,-0.61,-10.04,-0.01
Hip,2.13,-9.48,1.31
Kne,-1.83,-9.9,-0.59
Ank,-1.33,-9.5,-1.31
Hip,2.13,-9.48,1.31
Kne,-1.83,-9.9,-0.59
Ank,-1.33,-9.5,-1.31
Hip,2.13,-9.48,1.31
Kne,-1.83,-9.9,-0.59
Ank,-1.33,-9.5,-1.31
Hip,2.01,-9.75,1.49
Kne,-1.73,-9.81,-0.75
Ank,-1.33,-9.5,-1.31
Hip,2.01,-9.75,1.49
Kne,-1.73,-9.81,-0.75
Ank,-1.32,-9.68,-1.01
Hip,2.01,-9.75,1.49
Kne,-1.73,-9.81,-0.75
Ank,-1.32,-9.68,-1.01
Hip,2.01,-9.75,1.49
Kne,-1.73,-9.81,-0.75
Ank,-1.32,-9.68,-1.01
Hip,2.53,-9.63,1.62
Kne,-1.73,-9.87,-0.67
Ank,-1.32,-9.68,-1.01
Hip,2.53,-9.63,1.62
Kne,-1.73,-9.87,-0.67
Ank,-0.23,-9.98,-0.81
Hip,2.53,-9.63,1.62
Kne,-1.73,-9.87,-0.67
Ank,-0.23,-9.98,-0.81
Hip,2.53,-9.63,1.62
Kne,-1.73,-9.87,-0.67
Ank,-0.23,-9.98,-0.81
Hip,3.16,-9.42,1.51
Kne,-1.76,-9.88,-0.63
Ank,-0.23,-9.98,-0.81
Hip,3.16,-9.42,1.51
Kne,-1.76,-9.88,-0.63
Ank,0.45,-9.99,-1.09
Hip,3.16,-9.42,1.51
Kne,-1.76,-9.88,-0.63
Ank,0.45,-9.99,-1.09
Hip,3.16,-9.42,1.51
Kne,-1.76,-9.88,-0.63
Ank,0.45,-9.99,-1.09
Hip,3.46,-9.26,1.24
Kne,-1.76,-9.8,-0.67
Ank,0.45,-9.99,-1.09
Hip,3.46,-9.26,1.24
Kne,-1.76,-9.8,-0.67
Ank,0.32,-9.86,-0.93
Hip,3.46,-9.26,1.24
Kne,-1.76,-9.8,-0.67
Ank,0.32,-9.86,-0.93
Hip,3.46,-9.26,1.24
Kne,-1.76,-9.8,-0.67
Ank,0.32,-9.86,-0.93
Hip,3.45,-9.24,1.2
Kne,-1.79,-9.85,-0.57
Ank,0.32,-9.86,-0.93
Hip,3.45,-9.24,1.2
Kne,-1.79,-9.85,-0.57
Ank,0.33,-9.6,-1.19
Hip,3.45,-9.24,1.2
Kne,-1.79,-9.85,-0.57
Ank,0.33,-9.6,-1.19
Hip,3.45,-9.24,1.2
Kne,-1.79,-9.85,-0.57
Ank,0.33,-9.6,-1.19
Hip,2.76,-9.36,1.14
Kne,-1.76,-9.79,-0.64
Ank,0.33,-9.6,-1.19
Hip,2.76,-9.36,1.14
Kne,-1.76,-9.79,-0.64
Ank,0.35,-9.56,-1.41
Hip,2.76,-9.36,1.14
Kne,-1.76,-9.79,-0.64
Ank,0.35,-9.56,-1.41
Hip,2.76,-9.36,1.14
Kne,-1.76,-9.79,-0.64
Ank,0.35,-9.56,-1.41
Hip,3.04,-9.29,1.36
Kne,-1.79,-9.86,-0.58
Ank,0.35,-9.56,-1.41
Hip,3.04,-9.29,1.36
Kne,-1.79,-9.86,-0.58
Ank,0.01,-9.71,-1.27
Hip,3.04,-9.29,1.36
Kne,-1.79,-9.86,-0.58
Ank,0.01,-9.71,-1.27
Hip,3.04,-9.29,1.36
Kne,-1.79,-9.86,-0.58
Ank,0.01,-9.71,-1.27
Hip,2.81,-9.46,1.29
Kne,-1.74,-9.8,-0.65
Ank,0.01,-9.71,-1.27
Hip,2.81,-9.46,1.29
Kne,-1.74,-9.8,-0.65
Ank,0.02,-9.79,-1.17
Hip,2.81,-9.46,1.29
Kne,-1.74,-9.8,-0.65
Ank,0.02,-9.79,-1.17
Hip,2.81,-9.46,1.29
Kne,-1.74,-9.8,-0.65
Ank,0.02,-9.79,-1.17
Hip,3.8,-9.14,1.44
Kne,-1.76,-9.77,-0.68
Ank,0.02,-9.79,-1.17
Hip,3.8,-9.14,1.44
Kne,-1.76,-9.77,-0.68
Ank,0.34,-9.77,-1.18
Hip,3.8,-9.14,1.44
Kne,-1.76,-9.77,-0.68
Ank,0.34,-9.77,-1.18
Hip,3.8,-9.14,1.44
Kne,-1.76,-9.77,-0.68
Ank,0.34,-9.77,-1.18
Hip,3.41,-9.34,1.44
Kne,-1.74,-9.76,-0.67
Ank,0.34,-9.77,-1.18
Hip,3.41,-9.34,1.44
