1.083,0.14,3.45,9.32,-4.99,1.3,8.38,-1.13,-10.02,-0.12,-7.49,-6.33,1.77,0.54,-1.42,9.91,9.45,0.77,2.6
1.117,0.16,3.45,9.31,-4.99,1.29,8.4,-1.14,-10.03,-0.13,-7.49,-6.32,1.77,0.54,-1.42,9.9,9.46,0.77,2.61
1.15,0.14,3.47,9.31,-5,1.29,8.39,-1.13,-10.03,-0.12,-7.48,-6.33,1.76,0.53,-1.41,9.91,9.45,0.76,2.6
1.185,0.15,3.46,9.31,-4.99,1.29,8.39,-1.14,-10.02,-0.13,-7.49,-6.33,1.76,0.54,-1.41,9.92,9.45,0.77,2.61
1.219,0.14,3.45,9.31,-4.99,1.29,8.39,-1.13,-10.03,-0.12,-7.5,-6.33,1.76,0.53,-1.42,9.9,9.44,0.77,2.6
1.254,0.14,3.45,9.31,-5,1.29,8.39,-1.13,-10.04,-0.12,-7.48,-6.34,1.76,0.54,-1.42,9.91,9.44,0.77,2.6
1.288,0.14,3.46,9.31,-4.99,1.29,8.39,-1.14,-10.03,-0.13,-7.49,-6.33,1.76,0.52,-1.42,9.91,9.45,0.77,2.62
1.323,0.15,3.45,9.32,-5,1.29,8.4,-1.12,-10.03,-0.13,-7.48,-6.33,1.76,0.55,-1.42,9.9,9.45,0.76,2.6
1.356,0.15,3.45,9.3,-4.97,1.29,8.4,-1.14,-10.03,-0.13,-7.49,-6.32,1.76,0.53,-1.42,9.9,9.45,0.77,2.6
1.39,0.14,3.46,9.3,-4.99,1.29,8.39,-1.12,-10.04,-0.13,-7.49,-6.33,1.77,0.54,-1.41,9.91,9.45,0.76,2.61
1.425,0.15,3.45,9.3,-5,1.29,8.39,-1.14,-10.03,-0.13,-7.48,-6.33,1.76,0.54,-1.42,9.91,9.45,0.77,2.6
1.459,0.13,3.46,9.3,-4.99,1.29,8.39,-1.14,-10.03,-0.13,-7.49,-6.33,1.76,0.53,-1.43,9.91,9.45,0.76,2.61
1.494,0.14,3.45,9.3,-4.99,1.3,8.4,-1.13,-10.03,-0.13,-7.49,-6.34,1.76,0.54,-1.43,9.91,9.45,0.77,2.62
1.527,0.15,3.46,9.3,-4.99,1.28,8.4,-1.13,-10.05,-0.13,-7.49,-6.34,1.76,0.53,-1.42,9.91,9.45,0.77,2.61
1.561,0.14,3.46,9.31,-5,1.28,8.39,-1.13,-10.04,-0.13,-7.49,-6.33,1.76,0.53,-1.42,9.9,9.46,0.77,2.6
1.596,0.14,3.46,9.3,-5,1.29,8.39,-1.13,-10.03,-0.14,-7.49,-6.33,1.76,0.54,-1.41,9.91,9.45,0.77,2.61
1.63,0.15,3.46,9.31,-5,1.3,8.39,-1.13,-10.04,-0.13,-7.47,-6.33,1.77,0.53,-1.42,9.92,9.45,0.77,2.62
1.665,0.13,3.46,9.3,-4.98,1.28,8.39,-1.13,-10.04,-0.14,-7.49,-6.33,1.77,0.53,-1.43,9.91,9.45,0.78,2.61
4.368,0.14,3.46,9.31,-4.99,1.29,8.4,-1.14,-10.03,-0.14,-7.49,-6.34,1.76,0.53,-1.43,9.91,9.45,0.78,2.61
4.403,0.14,3.45,9.3,-4.99,1.29,8.4,-1.13,-10.02,-0.14,-7.49,-6.33,1.75,0.54,-1.44,9.9,9.45,0.76,2.61
4.436,0.13,3.46,9.31,-4.99,1.29,8.39,-1.13,-10.03,-0.14,-7.47,-6.33,1.76,0.53,-1.42,9.91,9.45,0.75,2.61
4.471,0.15,3.45,9.3,-4.98,1.3,8.39,-1.13,-10.02,-0.13,-7.48,-6.33,1.75,0.52,-1.42,9.9,9.44,0.77,2.6
4.505,0.14,3.45,9.31,-4.99,1.3,8.4,-1.12,-10.02,-0.13,-7.5,-6.33,1.76,0.53,-1.42,9.9,9.45,0.77,2.61
4.54,0.15,3.45,9.3,-4.98,1.3,8.39,-1.13,-10.03,-0.14,-7.48,-6.33,1.76,0.52,-1.42,9.91,9.45,0.76,2.61
4.574,0.14,3.45,9.3,-4.99,1.3,8.39,-1.13,-10.03,-0.13,-7.49,-6.33,1.76,0.53,-1.41,9.9,9.46,0.76,2.61
4.608,0.15,3.46,9.3,-4.98,1.29,8.39,-1.13,-10.02,-0.14,-7.48,-6.34,1.75,0.53,-1.41,9.9,9.45,0.77,2.6
4.642,0.14,3.46,9.3,-4.99,1.29,8.4,-1.13,-10.02,-0.13,-7.48,-6.33,1.75,0.52,-1.41,9.9,9.45,0.77,2.61
4.676,0.13,3.45,9.3,-4.98,1.29,8.39,-1.13,-10.04,-0.13,-7.48,-6.32,1.76,0.53,-1.41,9.91,9.45,0.77,2.61
4.711,0.14,3.46,9.3,-4.98,1.3,8.39,-1.13,-10.03,-0.13,-7.47,-6.34,1.76,0.54,-1.41,9.91,9.45,0.76,2.61
4.745,0.13,3.46,9.3,-4.97,1.29,8.4,-1.13,-10.03,-0.13,-7.49,-6.32,1.75,0.53,-1.42,9.9,9.45,0.76,2.61
4.78,0.14,3.45,9.3,-4.98,1.29,8.4,-1.12,-10.02,-0.14,-7.49,-6.34,1.77,0.53,-1.42,9.9,9.45,0.77,2.61
4.813,0.14,3.46,9.31,-4.99,1.29,8.4,-1.13,-10.04,-0.14,-7.49,-6.33,1.76,0.53,-1.44,9.9,9.44,0.77,2.61
4.847,0.13,3.46,9.31,-4.97,1.29,8.4,-1.13,-10.02,-0.13,-7.49,-6.34,1.77,0.53,-1.41,9.9,9.45,0.77,2.61
4.882,0.15,3.46,9.3,-4.98,1.3,8.4,-1.13,-10.03,-0.14,-7.48,-6.34,1.76,0.54,-1.41,9.9,9.44,0.76,2.61
4.916,0.14,3.45,9.29,-4.98,1.3,8.39,-1.14,-10.03,-0.14,-7.49,-6.33,1.76,0.53,-1.42,9.9,9.44,0.77,2.62
4.951,0.14,3.45,9.3,-4.99,1.3,8.4,-1.13,-10.03,-0.13,-7.49,-6.33,1.75,0.54,-1.42,9.91,9.45,0.76,2.61
4.984,0.15,3.45,9.31,-4.99,1.29,8.4,-1.14,-10.03,-0.14,-7.48,-6.33,1.76,0.53,-1.41,9.9,9.45,0.77,2.62
5.019,0.15,3.46,9.31,-4.98,1.3,8.39,-1.12,-10.02,-0.14,-7.47,-6.33,1.76,0.54,-1.43,9.9,9.45,0.76,2.61
5.053,0.14,3.45,9.3,-4.99,1.29,8.4,-1.13,-10.04,-0.14,-7.49,-6.33,1.76,0.54,-1.42,9.91,9.45,0.77,2.6
5.087,0.15,3.45,9.3,-4.98,1.28,8.4,-1.13,-10.03,-0.14,-7.48,-6.33,1.76,0.53,-1.42,9.9,9.45,0.77,2.61
5.122,0.14,3.46,9.31,-4.98,1.29,8.4,-1.12,-10.03,-0.14,-7.49,-6.32,1.76,0.53,-1.42,9.9,9.44,0.77,2.6
5.155,0.14,3.45,9.31,-4.98,1.29,8.4,-1.13,-10.03,-0.14,-7.48,-6.34,1.75,0.53,-1.41,9.91,9.44,0.76,2.61
5.19,0.15,3.45,9.3,-4.98,1.3,8.39,-1.13,-10.03,-0.14,-7.49,-6.33,1.76,0.53,-1.42,9.9,9.45,0.77,2.61
5.224,0.14,3.45,9.31,-4.98,1.3,8.39,-1.14,-10.03,-0.14,-7.49,-6.32,1.76,0.53,-1.42,9.91,9.45,0.77,2.62
5.258,0.14,3.46,9.31,-4.99,1.29,8.39,-1.13,-10.03,-0.13,-7.49,-6.33,1.75,0.53,-1.42,9.9,9.44,0.77,2.62
5.293,0.14,3.46,9.3,-4.99,1.29,8.41,-1.13,-10.02,-0.13,-7.49,-6.33,1.77,0.53,-1.42,9.9,9.44,0.78,2.62
5.326,0.14,3.45,9.31,-4.99,1.28,8.41,-1.13,-10.03,-0.14,-7.47,-6.33,1.76,0.53,-1.42,9.89,9.45,0.78,2.61
5.361,0.15,3.45,9.31,-4.99,1.29,8.39,-1.13,-10.03,-0.14,-7.49,-6.33,1.75,0.54,-1.42,9.9,9.46,0.77,2.61
5.395,0.14,3.46,9.29,-5,1.3,8.39,-1.13,-10.02,-0.14,-7.48,-6.33,1.76,0.53,-1.42,9.9,9.44,0.76,2.61
5.43,0.15,3.46,9.31,-4.98,1.29,8.4,-1.13,-10.03,-0.14,-7.5,-6.34,1.76,0.53,-1.41,9.9,9.45,0.77,2.61
5.464,0.15,3.46,9.3,-4.98,1.29,8.39,-1.13,-10.04,-0.14,-7.5,-6.33,1.76,0.53,-1.42,9.91,9.45,0.76,2.6
5.497,0.14,3.45,9.3,-4.97,1.29,8.4,-1.13,-10.03,-0.13,-7.49,-6.33,1.75,0.53,-1.42,9.9,9.44,0.78,2.61
5.532,0.15,3.46,9.31,-4.98,1.29,8.4,-1.14,-10.03,-0.14,-7.49,-6.35,1.75,0.53,-1.42,9.9,9.44,0.77,2.61
5.566,0.15,3.46,9.29,-4.99,1.29,8.4,-1.13,-10.03,-0.13,-7.49,-6.33,1.75,0.52,-1.43,9.9,9.45,0.78,2.61
5.601,0.14,3.45,9.31,-4.98,1.29,8.4,-1.14,-10.02,-0.14,-7.49,-6.33,1.74,0.53,-1.42,9.91,9.46,0.78,2.6
5.635,0.14,3.45,9.3,-4.98,1.29,8.4,-1.13,-10.04,-0.13,-7.49,-6.34,1.75,0.53,-1.42,9.91,9.44,0.76,2.61
5.669,0.14,3.46,9.3,-4.98,1.3,8.38,-1.12,-10.03,-0.14,-7.48,-6.34,1.76,0.52,-1.42,9.9,9.45,0.77,2.62
5.703,0.15,3.46,9.3,-4.98,1.3,8.39,-1.14,-10.04,-0.14,-7.48,-6.33,1.75,0.54,-1.42,9.9,9.45,0.76,2.61
5.737,0.15,3.46,9.31,-4.98,1.29,8.39,-1.13,-10.03,-0.14,-7.48,-6.34,1.75,0.53,-1.43,9.91,9.46,0.77,2.61
5.772,0.13,3.46,9.3,-4.99,1.29,8.4,-1.13,-10.02,-0.13,-7.49,-6.33,1.76,0.53,-1.42,9.91,9.46,0.77,2.62
5.806,0.14,3.45,9.31,-4.99,1.28,8.4,-1.14,-10.03,-0.13,-7.49,-6.34,1.75,0.53,-1.42,9.9,9.45,0.77,2.6
5.84,0.15,3.45,9.3,-4.99,1.28,8.39,-1.13,-10.02,-0.14,-7.48,-6.33,1.76,0.54,-1.41,9.9,9.46,0.76,2.6
5.874,0.15,3.46,9.3,-4.98,1.3,8.39,-1.12,-10.03,-0.14,-7.48,-6.34,1.75,0.52,-1.42,9.91,9.45,0.77,2.61
5.908,0.14,3.46,9.3,-5,1.29,8.4,-1.14,-10.03,-0.14,-7.48,-6.33,1.76,0.53,-1.41,9.9,9.44,0.77,2.62
5.943,0.15,3.44,9.31,-4.99,1.29,8.4,-1.14,-10.02,-0.13,-7.49,-6.33,1.77,0.53,-1.42,9.9,9.43,0.77,2.61
5.977,0.14,3.45,9.3,-4.99,1.3,8.4,-1.13,-10.03,-0.13,-7.5,-6.33,1.76,0.54,-1.42,9.9,9.45,0.77,2.62
6.011,0.14,3.46,9.3,-4.98,1.28,8.4,-1.13,-10.03,-0.13,-7.48,-6.33,1.76,0.53,-1.41,9.9,9.45,0.77,2.61
6.045,0.14,3.46,9.3,-5,1.29,8.4,-1.14,-10.03,-0.14,-7.49,-6.34,1.75,0.53,-1.42,9.9,9.45,0.77,2.6
6.08,0.15,3.46,9.3,-4.98,1.29,8.41,-1.12,-10.03,-0.14,-7.49,-6.33,1.76,0.53,-1.42,9.91,9.45,0.78,2.61
6.114,0.14,3.46,9.3,-5,1.28,8.38,-1.13,-10.03,-0.14,-7.49,-6.33,1.76,0.53,-1.43,9.9,9.45,0.77,2.61
6.148,0.14,3.46,9.3,-4.97,1.31,8.4,-1.12,-10.03,-0.14,-7.49,-6.33,1.77,0.53,-1.43,9.9,9.45,0.77,2.61
6.182,0.15,3.47,9.3,-5,1.28,8.39,-1.12,-10.02,-0.14,-7.48,-6.33,1.76,0.53,-1.43,9.91,9.45,0.77,2.61
6.216,0.15,3.47,9.31,-4.96,1.31,8.41,-1.12,-10.03,-0.14,-7.49,-6.34,1.76,0.53,-1.42,9.9,9.44,0.77,2.61
6.251,0.14,3.46,9.3,-4.97,1.3,8.41,-1.13,-10.03,-0.14,-7.49,-6.32,1.76,0.53,-1.41,9.9,9.45,0.76,2.61
6.285,0.13,3.46,9.3,-4.95,1.29,8.43,-1.15,-10.04,-0.14,-7.49,-6.32,1.77,0.52,-1.41,9.9,9.44,0.77,2.62
6.319,0.14,3.46,9.3,-4.94,1.3,8.44,-1.13,-10.02,-0.14,-7.48,-6.34,1.77,0.53,-1.41,9.89,9.45,0.77,2.62
6.353,0.14,3.44,9.3,-4.96,1.31,8.4,-1.14,-10.02,-0.14,-7.48,-6.34,1.76,0.53,-1.42,9.9,9.45,0.77,2.6
6.387,0.14,3.46,9.3,-4.94,1.32,8.41,-1.14,-10.03,-0.13,-7.49,-6.35,1.76,0.52,-1.42,9.9,9.44,0.78,2.61
6.422,0.14,3.45,9.3,-4.94,1.32,8.42,-1.13,-10.03,-0.13,-7.48,-6.33,1.75,0.53,-1.42,9.91,9.45,0.77,2.61
6.456,0.15,3.45,9.3,-4.95,1.31,8.41,-1.13,-10.03,-0.14,-7.49,-6.34,1.75,0.53,-1.42,9.91,9.45,0.77,2.61
6.491,0.15,3.45,9.3,-4.97,1.31,8.41,-1.13,-10.03,-0.13,-7.48,-6.34,1.76,0.53,-1.42,9.91,9.45,0.77,2.61
6.524,0.14,3.46,9.3,-4.98,1.3,8.41,-1.13,-10.03,-0.14,-7.49,-6.34,1.77,0.52,-1.42,9.91,9.46,0.76,2.61
6.558,0.15,3.46,9.3,-4.96,1.31,8.41,-1.13,-10.02,-0.14,-7.49,-6.33,1.74,0.52,-1.42,9.91,9.45,0.77,2.61
6.593,0.14,3.46,9.3,-4.96,1.31,8.4,-1.14,-10.02,-0.14,-7.49,-6.34,1.76,0.54,-1.42,9.9,9.43,0.78,2.62
6.627,0.15,3.46,9.3,-4.96,1.31,8.4,-1.13,-10.03,-0.14,-7.48,-6.33,1.77,0.53,-1.42,9.91,9.45,0.77,2.61
6.662,0.15,3.45,9.3,-4.97,1.3,8.41,-1.13,-10.02,-0.13,-7.48,-6.33,1.76,0.52,-1.42,9.9,9.45,0.78,2.61
6.695,0.14,3.45,9.3,-4.97,1.3,8.4,-1.13,-10.04,-0.14,-7.49,-6.33,1.76,0.53,-1.42,9.91,9.46,0.76,2.61
6.73,0.15,3.45,9.3,-4.97,1.31,8.4,-1.12,-10.04,-0.14,-7.5,-6.32,1.75,0.53,-1.41,9.89,9.44,0.76,2.61
6.764,0.14,3.46,9.3,-4.97,1.31,8.4,-1.13,-10.04,-0.14,-7.5,-6.34,1.76,0.53,-1.42,9.91,9.44,0.76,2.61
6.798,0.15,3.45,9.3,-4.97,1.3,8.4,-1.14,-10.03,-0.13,-7.49,-6.33,1.76,0.53,-1.42,9.91,9.46,0.77,2.61
6.833,0.15,3.45,9.31,-4.97,1.31,8.4,-1.13,-10.03,-0.13,-7.49,-6.33,1.76,0.52,-1.42,9.9,9.45,0.77,2.62
6.866,0.14,3.45,9.3,-4.98,1.31,8.4,-1.13,-10.04,-0.14,-7.48,-6.34,1.76,0.53,-1.43,9.9,9.45,0.76,2.6
6.901,0.15,3.45,9.3,-4.97,1.31,8.4,-1.13,-10.03,-0.14,-7.49,-6.33,1.76,0.54,-1.42,9.91,9.46,0.78,2.61
6.935,0.14,3.46,9.31,-4.97,1.3,8.4,-1.13,-10.02,-0.14,-7.48,-6.32,1.76,0.53,-1.41,9.91,9.46,0.78,2.62
6.97,0.13,3.45,9.32,-4.97,1.31,8.41,-1.13,-10.05,-0.13,-7.48,-6.33,1.76,0.53,-1.42,9.92,9.45,0.76,2.61
7.004,0.15,3.44,9.29,-4.96,1.3,8.4,-1.14,-10.03,-0.14,-7.48,-6.32,1.76,0.53,-1.41,9.9,9.45,0.77,2.61
7.037,0.14,3.45,9.31,-4.98,1.31,8.4,-1.14,-10.03,-0.13,-7.48,-6.33,1.75,0.53,-1.42,9.9,9.44,0.78,2.62
7.072,0.14,3.46,9.31,-4.97,1.31,8.4,-1.13,-10.02,-0.14,-7.48,-6.33,1.76,0.53,-1.43,9.9,9.45,0.76,2.61
7.106,0.14,3.46,9.29,-4.96,1.3,8.4,-1.14,-10.03,-0.14,-7.47,-6.33,1.76,0.54,-1.43,9.9,9.44,0.77,2.61
7.141,0.14,3.45,9.29,-4.97,1.31,8.41,-1.14,-10.03,-0.14,-7.48,-6.33,1.76,0.52,-1.42,9.91,9.44,0.77,2.6
7.175,0.14,3.45,9.29,-4.96,1.31,8.4,-1.14,-10.03,-0.13,-7.49,-6.32,1.75,0.53,-1.41,9.9,9.46,0.77,2.61
7.209,0.15,3.46,9.29,-4.97,1.3,8.41,-1.13,-10.03,-0.14,-7.48,-6.33,1.76,0.54,-1.41,9.91,9.44,0.77,2.6
7.243,0.14,3.46,9.31,-4.97,1.31,8.4,-1.13,-10.02,-0.14,-7.48,-6.33,1.76,0.53,-1.42,9.91,9.46,0.76,2.61
7.278,0.14,3.45,9.31,-4.98,1.31,8.4,-1.13,-10.02,-0.14,-7.48,-6.34,1.76,0.52,-1.42,9.9,9.46,0.76,2.61
7.312,0.14,3.46,9.3,-4.97,1.31,8.4,-1.12,-10.02,-0.13,-7.48,-6.33,1.76,0.54,-1.42,9.91,9.44,0.76,2.61
7.346,0.15,3.46,9.32,-4.95,1.31,8.4,-1.13,-10.03,-0.14,-7.48,-6.34,1.75,0.53,-1.42,9.9,9.45,0.77,2.62
7.38,0.14,3.46,9.29,-4.98,1.29,8.41,-1.14,-10.03,-0.14,-7.49,-6.34,1.75,0.52,-1.42,9.91,9.45,0.76,2.61
7.414,0.14,3.45,9.3,-4.97,1.3,8.4,-1.13,-10.03,-0.15,-7.48,-6.33,1.76,0.52,-1.42,9.9,9.45,0.77,2.61
7.449,0.13,3.46,9.3,-4.97,1.31,8.41,-1.13,-10.03,-0.13,-7.48,-6.33,1.75,0.53,-1.42,9.9,9.45,0.76,2.62
7.483,0.14,3.45,9.31,-4.97,1.3,8.39,-1.13,-10.02,-0.14,-7.49,-6.33,1.75,0.53,-1.42,9.91,9.44,0.76,2.61
7.518,0.14,3.46,9.3,-4.96,1.31,8.41,-1.13,-10.03,-0.14,-7.46,-6.36,1.74,0.53,-1.42,9.9,9.46,0.77,2.62
7.552,0.15,3.45,9.3,-4.97,1.3,8.41,-1.13,-10.03,-0.14,-7.49,-6.35,1.75,0.53,-1.42,9.91,9.44,0.77,2.62
7.585,0.15,3.46,9.31,-4.96,1.31,8.4,-1.13,-10.03,-0.13,-7.47,-6.33,1.76,0.53,-1.42,9.9,9.45,0.77,2.61
7.62,0.16,3.46,9.3,-4.98,1.31,8.4,-1.13,-10.04,-0.14,-7.47,-6.34,1.75,0.53,-1.41,9.9,9.44,0.77,2.61
7.654,0.15,3.46,9.3,-4.97,1.31,8.41,-1.12,-10.02,-0.13,-7.49,-6.32,1.73,0.52,-1.42,9.89,9.45,0.77,2.6
7.689,0.14,3.45,9.31,-4.97,1.31,8.4,-1.13,-10.04,-0.14,-7.47,-6.37,1.75,0.52,-1.42,9.91,9.45,0.78,2.61
7.723,0.14,3.45,9.31,-4.98,1.32,8.4,-1.13,-10.03,-0.13,-7.48,-6.34,1.72,0.54,-1.41,9.91,9.44,0.77,2.61
7.756,0.15,3.45,9.3,-4.97,1.3,8.41,-1.14,-10.03,-0.14,-7.48,-6.33,1.77,0.52,-1.41,9.92,9.45,0.77,2.62
7.791,0.15,3.45,9.3,-4.96,1.31,8.4,-1.12,-10.03,-0.14,-7.49,-6.32,1.73,0.53,-1.41,9.9,9.45,0.76,2.61
7.825,0.13,3.45,9.31,-4.97,1.3,8.4,-1.14,-10.03,-0.14,-7.49,-6.33,1.73,0.52,-1.41,9.89,9.45,0.77,2.61
7.86,0.14,3.46,9.3,-4.97,1.31,8.4,-1.13,-10.03,-0.14,-7.48,-6.33,1.75,0.53,-1.42,9.89,9.44,0.77,2.6
7.894,0.14,3.45,9.3,-4.98,1.3,8.4,-1.13,-10.04,-0.14,-7.51,-6.29,1.82,0.54,-1.41,9.91,9.46,0.76,2.62
7.928,0.14,3.44,9.3,-4.97,1.31,8.4,-1.13,-10.02,-0.14,-7.52,-6.24,1.79,0.52,-1.43,9.91,9.44,0.77,2.61
7.962,0.14,3.45,9.3,-4.97,1.31,8.4,-1.13,-10.03,-0.14,-7.48,-6.34,1.72,0.5,-1.45,9.89,9.46,0.77,2.61
7.996,0.15,3.45,9.3,-4.98,1.3,8.4,-1.14,-10.03,-0.14,-7.51,-6.3,1.79,0.53,-1.44,9.9,9.45,0.78,2.61
8.031,0.15,3.45,9.3,-4.97,1.31,8.41,-1.14,-10.04,-0.13,-7.48,-6.37,1.72,0.52,-1.43,9.91,9.45,0.77,2.61
8.065,0.15,3.45,9.3,-4.97,1.3,8.4,-1.13,-10.03,-0.14,-7.49,-6.34,1.73,0.53,-1.42,9.9,9.45,0.76,2.61
8.099,0.15,3.45,9.3,-4.96,1.3,8.41,-1.13,-10.03,-0.14,-7.48,-6.35,1.76,0.53,-1.42,9.9,9.46,0.78,2.61
8.133,0.14,3.45,9.3,-4.97,1.3,8.39,-1.13,-10.02,-0.14,-7.47,-6.34,1.76,0.51,-1.42,9.91,9.44,0.77,2.61
8.168,0.15,3.45,9.3,-4.97,1.31,8.41,-1.13,-10.04,-0.14,-7.47,-6.35,1.74,0.52,-1.42,9.9,9.45,0.76,2.61
8.202,0.15,3.45,9.3,-4.96,1.31,8.4,-1.13,-10.03,-0.14,-7.49,-6.34,1.77,0.53,-1.43,9.9,9.45,0.76,2.61
8.236,0.14,3.45,9.3,-4.96,1.31,8.4,-1.12,-10.03,-0.14,-7.48,-6.33,1.76,0.53,-1.42,9.9,9.45,0.76,2.61
8.27,0.14,3.46,9.3,-4.96,1.31,8.41,-1.13,-10.02,-0.13,-7.5,-6.32,1.76,0.53,-1.41,9.91,9.46,0.77,2.61
8.304,0.14,3.45,9.3,-4.96,1.31,8.4,-1.13,-10.03,-0.14,-7.49,-6.33,1.76,0.53,-1.42,9.9,9.45,0.76,2.61
8.338,0.14,3.45,9.31,-4.98,1.3,8.41,-1.13,-10.02,-0.14,-7.48,-6.32,1.77,0.53,-1.42,9.9,9.45,0.77,2.62
8.373,0.15,3.45,9.3,-4.97,1.31,8.4,-1.12,-10.03,-0.13,-7.49,-6.33,1.77,0.53,-1.42,9.9,9.44,0.76,2.61
8.407,0.15,3.44,9.3,-4.97,1.31,8.4,-1.12,-10.04,-0.14,-7.48,-6.35,1.76,0.52,-1.42,9.91,9.46,0.77,2.61
8.441,0.15,3.46,9.31,-4.98,1.31,8.41,-1.13,-10.03,-0.13,-7.49,-6.33,1.76,0.53,-1.43,9.9,9.45,0.76,2.61
8.475,0.14,3.46,9.3,-4.97,1.31,8.41,-1.13,-10.03,-0.14,-7.5,-6.33,1.75,0.53,-1.42,9.9,9.46,0.76,2.6
8.51,0.15,3.46,9.3,-4.97,1.3,8.4,-1.13,-10.02,-0.14,-7.47,-6.32,1.75,0.53,-1.42,9.91,9.46,0.76,2.61
8.544,0.15,3.44,9.3,-4.98,1.31,8.4,-1.13,-10.03,-0.14,-7.48,-6.33,1.76,0.53,-1.43,9.9,9.44,0.77,2.61
8.579,0.15,3.46,9.3,-4.97,1.31,8.4,-1.13,-10.03,-0.13,-7.48,-6.33,1.77,0.53,-1.42,9.9,9.45,0.76,2.62
8.612,0.15,3.45,9.3,-4.97,1.3,8.41,-1.13,-10.02,-0.14,-7.48,-6.35,1.77,0.52,-1.41,9.9,9.44,0.77,2.61
